Identifiant de l'élément,Nom base français,Code de la catégorie,Statut de l'élément,CO2,Unité français
40789.0,Gruyère IGP France,"Achats de biens > Produits agro-alimentaires, plats préparés et boissons > Lait et produits laitiers > Fromages",Valide générique,6.19,kgCO2e/kg de poids net
41617.0,Haché à base de buf ou Préparation de viande hachée de boeuf,"Achats de biens > Produits agro-alimentaires, plats préparés et boissons > Viandes, oeufs, poissons > Autres produits à base de viande",Valide générique,16.7,kgCO2e/kg de poids net
40023.0,Haché végétal à base de soja,"Achats de biens > Produits agro-alimentaires, plats préparés et boissons > Entrées et plats composés > Plats Végétariens",Valide générique,1.77,kgCO2e/kg de poids net
41623.0,Hareng gras,"Achats de biens > Produits agro-alimentaires, plats préparés et boissons > Viandes, oeufs, poissons > Poissons crus",Valide générique,2.31,kgCO2e/kg de poids net
41624.0,Hareng maigre,"Achats de biens > Produits agro-alimentaires, plats préparés et boissons > Viandes, oeufs, poissons > Poissons crus",Valide générique,2.31,kgCO2e/kg de poids net
40402.0,Haricot beurre,"Achats de biens > Produits agro-alimentaires, plats préparés et boissons > Fruits, légumes, légumineuses et oléagineux > Légumes",Valide générique,0.8450000000000001,kgCO2e/kg de poids net
40405.0,Haricot blanc,"Achats de biens > Produits agro-alimentaires, plats préparés et boissons > Fruits, légumes, légumineuses et oléagineux > Légumineuses",Valide générique,0.5295,kgCO2e/kg de poids net
39629.0,Haricot de mer (Himanthalia elongata),"Achats de biens > Produits agro-alimentaires, plats préparés et boissons > Aides culinaires et ingrédients divers > Algues",Valide générique,6.58,kgCO2e/kg de poids net
40409.0,Haricot flageolet,"Achats de biens > Produits agro-alimentaires, plats préparés et boissons > Fruits, légumes, légumineuses et oléagineux > Légumineuses",Valide générique,0.6412,kgCO2e/kg de poids net
40419.0,Haricot rouge,"Achats de biens > Produits agro-alimentaires, plats préparés et boissons > Fruits, légumes, légumineuses et oléagineux > Légumineuses",Valide générique,0.7663333333333333,kgCO2e/kg de poids net
40423.0,Haricot vert,"Achats de biens > Produits agro-alimentaires, plats préparés et boissons > Fruits, légumes, légumineuses et oléagineux > Légumes",Valide générique,0.9029,kgCO2e/kg de poids net
39631.0,Herbes de Provence,"Achats de biens > Produits agro-alimentaires, plats préparés et boissons > Aides culinaires et ingrédients divers > Herbes",Valide générique,1.56,kgCO2e/kg de poids net
41629.0,Hoki,"Achats de biens > Produits agro-alimentaires, plats préparés et boissons > Viandes, oeufs, poissons > Poissons crus",Valide générique,10.9,kgCO2e/kg de poids net
41630.0,Homard,"Achats de biens > Produits agro-alimentaires, plats préparés et boissons > Viandes, oeufs, poissons > Mollusques et crustacés cuits",Valide générique,38.5,kgCO2e/kg de poids net
40912.0,Huile combinée,"Achats de biens > Produits agro-alimentaires, plats préparés et boissons > Matières grasses > Huiles et graisses végétales",Valide générique,2.5533333333333332,kgCO2e/kg de poids net
40915.0,Huile d'avocat,"Achats de biens > Produits agro-alimentaires, plats préparés et boissons > Matières grasses > Huiles et graisses végétales",Valide générique,4.88,kgCO2e/kg de poids net
40916.0,Huile de beurre ou Beurre concentré,"Achats de biens > Produits agro-alimentaires, plats préparés et boissons > Matières grasses > Beurres",Valide générique,7.89,kgCO2e/kg de poids net
40919.0,Huile de foie de morue,"Achats de biens > Produits agro-alimentaires, plats préparés et boissons > Matières grasses > Huiles de poissons",Valide générique,1.6,kgCO2e/kg de poids net
40920.0,Huile de hareng,"Achats de biens > Produits agro-alimentaires, plats préparés et boissons > Matières grasses > Huiles de poissons",Valide générique,1.6,kgCO2e/kg de poids net
40924.0,Huile de palme raffinée,"Achats de biens > Produits agro-alimentaires, plats préparés et boissons > Matières grasses > Huiles et graisses végétales",Valide générique,6.09,kgCO2e/kg de poids net
40927.0,Huile de sardine,"Achats de biens > Produits agro-alimentaires, plats préparés et boissons > Matières grasses > Huiles de poissons",Valide générique,1.6,kgCO2e/kg de poids net
40928.0,Huile de saumon,"Achats de biens > Produits agro-alimentaires, plats préparés et boissons > Matières grasses > Huiles de poissons",Valide générique,1.6,kgCO2e/kg de poids net
41631.0,Huître creuse,"Achats de biens > Produits agro-alimentaires, plats préparés et boissons > Viandes, oeufs, poissons > Mollusques et crustacés crus",Valide générique,4.92,kgCO2e/kg de poids net
41632.0,Huître plate,"Achats de biens > Produits agro-alimentaires, plats préparés et boissons > Viandes, oeufs, poissons > Mollusques et crustacés crus",Valide générique,4.92,kgCO2e/kg de poids net
40429.0,Igname,"Achats de biens > Produits agro-alimentaires, plats préparés et boissons > Fruits, légumes, légumineuses et oléagineux > Pommes de terre et autres tubercules",Valide générique,0.7175,kgCO2e/kg de poids net
41634.0,Insecte (Mouche Soldat Noir),"Achats de biens > Produits agro-alimentaires, plats préparés et boissons > Viandes, oeufs, poissons > Autres produits à base de viande",Valide générique,4.48,kgCO2e/kg de poids net
41655.0,Jambon sec de Parme,"Achats de biens > Produits agro-alimentaires, plats préparés et boissons > Viandes, oeufs, poissons > Charcuteries",Valide générique,17.9,kgCO2e/kg de poids net
41656.0,Jambon sec Serrano,"Achats de biens > Produits agro-alimentaires, plats préparés et boissons > Viandes, oeufs, poissons > Charcuteries",Valide générique,17.9,kgCO2e/kg de poids net
40431.0,Julienne ou brunoise de légumes,"Achats de biens > Produits agro-alimentaires, plats préparés et boissons > Fruits, légumes, légumineuses et oléagineux > Légumes",Valide générique,0.6875,kgCO2e/kg de poids net
39872.0,Jus d'ananas,"Achats de biens > Produits agro-alimentaires, plats préparés et boissons > Boissons > Boissons sans alcool",Valide générique,5.615,kgCO2e/kg de poids net
39883.0,Jus d'orange,"Achats de biens > Produits agro-alimentaires, plats préparés et boissons > Boissons > Boissons sans alcool",Valide générique,1.0123333333333333,kgCO2e/kg de poids net
39874.0,Jus de betterave,"Achats de biens > Produits agro-alimentaires, plats préparés et boissons > Boissons > Boissons sans alcool",Valide générique,1.16,kgCO2e/kg de poids net
39875.0,Jus de carotte,"Achats de biens > Produits agro-alimentaires, plats préparés et boissons > Boissons > Boissons sans alcool",Valide générique,0.35,kgCO2e/kg de poids net
39876.0,Jus de citron,"Achats de biens > Produits agro-alimentaires, plats préparés et boissons > Boissons > Boissons sans alcool",Valide générique,0.79,kgCO2e/kg de poids net
39877.0,Jus de fruits rouges,"Achats de biens > Produits agro-alimentaires, plats préparés et boissons > Boissons > Boissons sans alcool",Valide générique,0.627,kgCO2e/kg de poids net
39878.0,Jus de mangue,"Achats de biens > Produits agro-alimentaires, plats préparés et boissons > Boissons > Boissons sans alcool",Valide générique,0.478,kgCO2e/kg de poids net
39879.0,Jus de pamplemousse (pomelo),"Achats de biens > Produits agro-alimentaires, plats préparés et boissons > Boissons > Boissons sans alcool",Valide générique,0.999,kgCO2e/kg de poids net
39881.0,Jus de raisin,"Achats de biens > Produits agro-alimentaires, plats préparés et boissons > Boissons > Boissons sans alcool",Valide générique,0.447,kgCO2e/kg de poids net
39882.0,Jus de tomate,"Achats de biens > Produits agro-alimentaires, plats préparés et boissons > Boissons > Boissons sans alcool",Valide générique,0.499,kgCO2e/kg de poids net
39887.0,Jus multifruit,"Achats de biens > Produits agro-alimentaires, plats préparés et boissons > Boissons > Boissons sans alcool",Valide générique,0.9129999999999999,kgCO2e/kg de poids net
39885.0,Jus multifruit - base orange,"Achats de biens > Produits agro-alimentaires, plats préparés et boissons > Boissons > Boissons sans alcool",Valide générique,1.08,kgCO2e/kg de poids net
39886.0,Jus multifruit - base pomme,"Achats de biens > Produits agro-alimentaires, plats préparés et boissons > Boissons > Boissons sans alcool",Valide générique,0.729,kgCO2e/kg de poids net
40432.0,Kaki,"Achats de biens > Produits agro-alimentaires, plats préparés et boissons > Fruits, légumes, légumineuses et oléagineux > Fruits",Valide générique,0.907,kgCO2e/kg de poids net
40433.0,Kiwi,"Achats de biens > Produits agro-alimentaires, plats préparés et boissons > Fruits, légumes, légumineuses et oléagineux > Fruits",Valide générique,0.9575,kgCO2e/kg de poids net
39634.0,Kombu breton (Laminaria digitata),"Achats de biens > Produits agro-alimentaires, plats préparés et boissons > Aides culinaires et ingrédients divers > Algues",Valide générique,6.58,kgCO2e/kg de poids net
39635.0,Kombu ou kombu japonais (Laminaria japonica),"Achats de biens > Produits agro-alimentaires, plats préparés et boissons > Aides culinaires et ingrédients divers > Algues",Valide générique,6.77,kgCO2e/kg de poids net
39636.0,Kombu royal (Saccharina latissima),"Achats de biens > Produits agro-alimentaires, plats préparés et boissons > Aides culinaires et ingrédients divers > Algues",Valide générique,6.77,kgCO2e/kg de poids net
40434.0,Kumquat,"Achats de biens > Produits agro-alimentaires, plats préparés et boissons > Fruits, légumes, légumineuses et oléagineux > Fruits",Valide générique,0.5575,kgCO2e/kg de poids net
39767.0,Lait 1er âge,"Achats de biens > Produits agro-alimentaires, plats préparés et boissons > Aliments infantiles > Laits et boissons infantiles",Valide générique,8.215,kgCO2e/kg de poids net
39769.0,Lait 2e âge,"Achats de biens > Produits agro-alimentaires, plats préparés et boissons > Aliments infantiles > Laits et boissons infantiles",Valide générique,8.215,kgCO2e/kg de poids net
40791.0,Lait concentré non sucré,"Achats de biens > Produits agro-alimentaires, plats préparés et boissons > Lait et produits laitiers > Laits",Valide générique,2.54,kgCO2e/kg de poids net
40792.0,Lait concentré sucré,"Achats de biens > Produits agro-alimentaires, plats préparés et boissons > Lait et produits laitiers > Laits",Valide générique,2.54,kgCO2e/kg de poids net
40797.0,Lait demi-écrémé,"Achats de biens > Produits agro-alimentaires, plats préparés et boissons > Lait et produits laitiers > Laits",Valide générique,1.32,kgCO2e/kg de poids net
40801.0,Lait écrémé,"Achats de biens > Produits agro-alimentaires, plats préparés et boissons > Lait et produits laitiers > Laits",Valide générique,1.19,kgCO2e/kg de poids net
40811.0,Lait fermenté ou spécialité laitière type yaourt,"Achats de biens > Produits agro-alimentaires, plats préparés et boissons > Lait et produits laitiers > Produits laitiers frais et assimilés",Valide générique,2.0533333333333332,kgCO2e/kg de poids net
40814.0,Lait gélifié aromatisé,"Achats de biens > Produits agro-alimentaires, plats préparés et boissons > Lait et produits laitiers > Produits laitiers frais et assimilés",Valide générique,1.6516666666666666,kgCO2e/kg de poids net
40437.0,Laitue,"Achats de biens > Produits agro-alimentaires, plats préparés et boissons > Fruits, légumes, légumineuses et oléagineux > Légumes",Valide générique,0.948,kgCO2e/kg de poids net
39637.0,Laitue de mer (Ulva sp.),"Achats de biens > Produits agro-alimentaires, plats préparés et boissons > Aides culinaires et ingrédients divers > Algues",Valide générique,6.58,kgCO2e/kg de poids net
40436.0,Laitue romaine,"Achats de biens > Produits agro-alimentaires, plats préparés et boissons > Fruits, légumes, légumineuses et oléagineux > Légumes",Valide générique,0.948,kgCO2e/kg de poids net
41663.0,Langue,"Achats de biens > Produits agro-alimentaires, plats préparés et boissons > Viandes, oeufs, poissons > Viandes crues",Valide générique,20.830000000000002,kgCO2e/kg de poids net
41668.0,Lapin de garenne,"Achats de biens > Produits agro-alimentaires, plats préparés et boissons > Viandes, oeufs, poissons > Viandes crues",Valide générique,8.155000000000001,kgCO2e/kg de poids net
40934.0,Lard gras,"Achats de biens > Produits agro-alimentaires, plats préparés et boissons > Matières grasses > Autres matières grasses",Valide générique,1.59,kgCO2e/kg de poids net
40029.0,Lasagnes ou canelloni aux légumes et au fromage de chèvre,"Achats de biens > Produits agro-alimentaires, plats préparés et boissons > Entrées et plats composés > Plats composés",Valide générique,2.4,kgCO2e/kg de poids net
40443.0,Légumes,"Achats de biens > Produits agro-alimentaires, plats préparés et boissons > Fruits, légumes, légumineuses et oléagineux > Légumes",Valide générique,1.1105,kgCO2e/kg de poids net
40441.0,Légumes pour potages,"Achats de biens > Produits agro-alimentaires, plats préparés et boissons > Fruits, légumes, légumineuses et oléagineux > Légumes",Valide générique,1.1105,kgCO2e/kg de poids net
40450.0,Lentille,"Achats de biens > Produits agro-alimentaires, plats préparés et boissons > Fruits, légumes, légumineuses et oléagineux > Légumineuses",Valide générique,0.7714285714285715,kgCO2e/kg de poids net
40444.0,Lentille blonde,"Achats de biens > Produits agro-alimentaires, plats préparés et boissons > Fruits, légumes, légumineuses et oléagineux > Légumineuses",Valide générique,0.655,kgCO2e/kg de poids net
40446.0,Lentille corail,"Achats de biens > Produits agro-alimentaires, plats préparés et boissons > Fruits, légumes, légumineuses et oléagineux > Légumineuses",Valide générique,0.655,kgCO2e/kg de poids net
40448.0,Lentille verte,"Achats de biens > Produits agro-alimentaires, plats préparés et boissons > Fruits, légumes, légumineuses et oléagineux > Légumineuses",Valide générique,0.655,kgCO2e/kg de poids net
39641.0,Levure chimique ou Poudre à lever,"Achats de biens > Produits agro-alimentaires, plats préparés et boissons > Aides culinaires et ingrédients divers > Ingrédients divers",Valide générique,5.61,kgCO2e/kg de poids net
39642.0,Levure de boulanger,"Achats de biens > Produits agro-alimentaires, plats préparés et boissons > Aides culinaires et ingrédients divers > Ingrédients divers",Valide générique,5.66,kgCO2e/kg de poids net
39644.0,Lichen de mer ou pioca ou goémon rouge (Chondrus crispus),"Achats de biens > Produits agro-alimentaires, plats préparés et boissons > Aides culinaires et ingrédients divers > Algues",Valide générique,6.58,kgCO2e/kg de poids net
40819.0,Liégeois ou viennois,"Achats de biens > Produits agro-alimentaires, plats préparés et boissons > Lait et produits laitiers > Produits laitiers frais et assimilés",Valide générique,4.63,kgCO2e/kg de poids net
40454.0,Lin,"Achats de biens > Produits agro-alimentaires, plats préparés et boissons > Fruits, légumes, légumineuses et oléagineux > Fruits à coque et graines oléagineuses",Valide générique,3.6,kgCO2e/kg de poids net
40456.0,Litchi,"Achats de biens > Produits agro-alimentaires, plats préparés et boissons > Fruits, légumes, légumineuses et oléagineux > Fruits",Valide générique,0.508,kgCO2e/kg de poids net
40458.0,Luzerne,"Achats de biens > Produits agro-alimentaires, plats préparés et boissons > Fruits, légumes, légumineuses et oléagineux > Fruits à coque et graines oléagineuses",Valide générique,3.52,kgCO2e/kg de poids net
40460.0,Macédoine de légumes,"Achats de biens > Produits agro-alimentaires, plats préparés et boissons > Fruits, légumes, légumineuses et oléagineux > Légumes",Valide générique,0.86575,kgCO2e/kg de poids net
40464.0,Macédoine ou cocktail ou salade de fruits,"Achats de biens > Produits agro-alimentaires, plats préparés et boissons > Fruits, légumes, légumineuses et oléagineux > Fruits",Valide générique,0.958,kgCO2e/kg de poids net
40466.0,Mâche,"Achats de biens > Produits agro-alimentaires, plats préparés et boissons > Fruits, légumes, légumineuses et oléagineux > Légumes",Valide générique,0.948,kgCO2e/kg de poids net
